text,class,steps,intent,text_te
Align the left sun visor at the roof panel.,Manipulation,"[{'action': 'adjust', 'object': 'left sun visor', 'location': 'roof panel'}]",only need for navigation,పైకప్పు ప్యానెల్ ఎడమ సన్ విజర్ సమలేఖనం.
Go to the powertrain mount and attach the left battery.,Manipulation,"[{'action': 'install', 'object': 'left battery', 'location': 'powertrain mount'}]",only need for navigation,శక్తి ట్రైన్ మౌంట్ వెళ్ళండి మరియు ఎడమ బ్యాటరీ అనుసంధానించండి.
Please align the left sun visor in the roof panel.,Manipulation,"[{'action': 'adjust', 'object': 'left sun visor', 'location': 'roof panel'}]",only need for navigation,దయచేసి పైకప్పు ప్యానెల్ లో ఎడమ సన్ విజర్ సమలేఖనం.
Go to the dashboard bracket and tighten the left nut.,Manipulation,"[{'action': 'tighten', 'object': 'left nut', 'location': 'dashboard bracket'}]",only need for navigation,డాష్బోర్డ్ బ్రాకెట్ వెళ్ళండి మరియు ఎడమ నట్ బిగించి.
Please fasten the front hose clamp in the radiator inlet.,Manipulation,"[{'action': 'tighten', 'object': 'front hose clamp', 'location': 'radiator inlet'}]",only need for navigation,దయచేసి రేడియేటర్ ఇన్లెట్ లో ముందు గొట్టం బిగింపును అమర్చండి.
Go to the paint booth and spray the front door.,Manipulation,"[{'action': 'paint', 'object': 'front door', 'location': 'paint booth'}]",only need for navigation,పెయింట్ స్టాండ్ వెళ్ళండి మరియు ముందు తలుపు స్ప్రే.
The left nut should be fastened at the battery terminal.,Manipulation,"[{'action': 'tighten', 'object': 'left nut', 'location': 'battery terminal'}]",only need for navigation,ఎడమ ముద్ద బ్యాటరీ టెర్మినల్ వద్ద అమర్చాలి.
Begin by positioning the front air filter in the engine compartment.,Manipulation,"[{'action': 'place', 'object': 'front air filter', 'location': 'engine compartment'}]",only need for navigation,ఇంజిన్ కంపార్ట్మెంట్లో ముందు వాయు ఫిల్టర్ను ఉంచడం ద్వారా ప్రారంభించండి.
Please fasten the front lug nut in the wheel hub.,Manipulation,"[{'action': 'tighten', 'object': 'front lug nut', 'location': 'wheel hub'}]",only need for navigation,దయచేసి ముందు lug ముక్కు చక్రం నాబ్ లోకి అటాచ్.
Go to the tire assembly zone and fasten the rear lug nut.,Manipulation,"[{'action': 'tighten', 'object': 'rear lug nut', 'location': 'tire assembly zone'}]",only need for navigation,టైర్ అసెంబ్లీ జోన్ వెళ్ళండి మరియు వెనుక lug నట్ అటాచ్.
Begin by aligning the front vent direction in the dashboard.,Manipulation,"[{'action': 'adjust', 'object': 'front vent direction', 'location': 'dashboard'}]",only need for navigation,డాష్బోర్డ్ లో ముందు వెంట్ దిశను సమలేఖనం చేయడం ద్వారా ప్రారంభించండి.
"In the cockpit, adjust the right mirror carefully.",Manipulation,"[{'action': 'adjust', 'object': 'right mirror', 'location': 'cockpit'}]",only need for navigation,"కాక్పిట్లో, కుడి అద్దం జాగ్రత్తగా సర్దుబాటు చేయండి."
Paint the right hood at the surface finishing booth.,Manipulation,"[{'action': 'paint', 'object': 'right hood', 'location': 'surface finishing booth'}]",only need for navigation,ఉపరితల ముగింపు బూత్ వద్ద కుడి హుడ్ పెయింట్.
The right headlight should be attached at the front fascia.,Manipulation,"[{'action': 'install', 'object': 'right headlight', 'location': 'front fascia'}]",only need for navigation,కుడి ఫ్రంట్ లైట్ ముందు భాగంలో అమర్చాలి.
Retrieve the left airbag module at the safety module bin.,Manipulation,"[{'action': 'pick', 'object': 'left airbag module', 'location': 'safety module bin'}]",only need for navigation,భద్రతా మాడ్యూల్ డబ్బాలో ఎడమ ఎయిర్బ్యాగ్ మాడ్యూల్ తిరిగి పొందండి.
The left nut should be secureed at the dashboard bracket.,Manipulation,"[{'action': 'tighten', 'object': 'left nut', 'location': 'dashboard bracket'}]",only need for navigation,ఎడమ ముద్ద డాష్బోర్డ్ బ్రాకెట్ వద్ద స్థిరంగా ఉండాలి.
Go to the control arm mount and weld the rear suspension bracket.,Manipulation,"[{'action': 'weld', 'object': 'rear suspension bracket', 'location': 'control arm mount'}]",only need for navigation,నియంత్రణ చేతి మౌంట్ వెళ్ళండి మరియు వెనుక సస్పెన్షన్ బ్రాకెట్ వేడి.
Begin by installing the left dashboard in the cockpit area.,Manipulation,"[{'action': 'install', 'object': 'left dashboard', 'location': 'cockpit area'}]",only need for navigation,కాక్పిట్ ప్రాంతంలో ఎడమ డాష్బోర్డ్ ఇన్స్టాల్ చేయడం ద్వారా ప్రారంభించండి.
Begin by secureing the right bolt in the chassis structure.,Manipulation,"[{'action': 'tighten', 'object': 'right bolt', 'location': 'chassis structure'}]",only need for navigation,చట్రం నిర్మాణం లో కుడి బోల్ట్ స్థిరపరచడం ద్వారా ప్రారంభించండి.
Go to the chassis structure and tighten the right bolt.,Manipulation,"[{'action': 'tighten', 'object': 'right bolt', 'location': 'chassis structure'}]",only need for navigation,చట్రం నిర్మాణం వెళ్ళండి మరియు కుడి బోల్ట్ బిగించి.
Paint the right bumper at the paint booth.,Manipulation,"[{'action': 'paint', 'object': 'right bumper', 'location': 'paint booth'}]",only need for navigation,పెయింట్ స్టాండ్ వద్ద కుడి బంపర్ చిత్రీకరించండి.
You must join the left suspension bracket in the control arm mount.,Manipulation,"[{'action': 'weld', 'object': 'left suspension bracket', 'location': 'control arm mount'}]",only need for navigation,మీరు నియంత్రణ చేతి మౌంట్ లో ఎడమ సస్పెన్షన్ బ్రాకెట్ చేరాలి.
Go to the wiring tray and pick the front wiring harness.,Manipulation,"[{'action': 'pick', 'object': 'front wiring harness', 'location': 'wiring tray'}]",only need for navigation,వైరింగ్ ట్రే వెళ్ళండి మరియు ముందు వైరింగ్ హార్న్ ఎంచుకోండి.
Please pick the right wiring harness in the wiring tray.,Manipulation,"[{'action': 'pick', 'object': 'right wiring harness', 'location': 'wiring tray'}]",only need for navigation,దయచేసి వైరింగ్ ట్రేలో సరైన వైరింగ్ హార్న్ ఎంచుకోండి.
Fuse the front crossmember at the front subframe.,Manipulation,"[{'action': 'weld', 'object': 'front crossmember', 'location': 'front subframe'}]",only need for navigation,ముందు సబ్ఫ్రేమ్ వద్ద ముందు క్రాస్మెంబర్ను కలపండి.
Begin by fastening the right screw in the glove compartment.,Manipulation,"[{'action': 'tighten', 'object': 'right screw', 'location': 'glove compartment'}]",only need for navigation,గ్లోవ్ కంపార్ట్మెంట్లో కుడి స్క్రూను బిగించడం ద్వారా ప్రారంభించండి.
